ts,symbol,interval,open_time_utc,open,high,low,close,volume,close_time_utc,quote_volume,trades,source,feed_status,real_live_verified,claim_level
2026-06-25T20:45:03+00:00,BTCUSDT,15m,2026-06-25T20:45:00+00:00,59522.01,59522.01,59504.04,59505.61,1.47396,2026-06-25T20:59:59+00:00,87717.6911033,763,https://data-api.binance.vision,OK_KLINES_BTCUSDT_15m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T21:00:48+00:00,BTCUSDT,15m,2026-06-25T21:00:00+00:00,59456.62,59497.87,59454.0,59472.96,4.20855,2026-06-25T21:14:59+00:00,250315.2811118,2454,https://data-api.binance.vision,OK_KLINES_BTCUSDT_15m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T21:15:14+00:00,BTCUSDT,15m,2026-06-25T21:15:00+00:00,59622.09,59622.09,59618.0,59621.01,1.10446,2026-06-25T21:29:59+00:00,65847.0585266,292,https://data-api.binance.vision,OK_KLINES_BTCUSDT_15m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T21:30:53+00:00,BTCUSDT,15m,2026-06-25T21:30:00+00:00,59712.0,59719.7,59700.01,59710.46,5.99168,2026-06-25T21:44:59+00:00,357787.5084674,1511,https://data-api.binance.vision,OK_KLINES_BTCUSDT_15m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T21:45:15+00:00,BTCUSDT,15m,2026-06-25T21:45:00+00:00,59958.0,59959.67,59948.0,59948.01,0.96252,2026-06-25T21:59:59+00:00,57706.0869181,513,https://data-api.binance.vision,OK_KLINES_BTCUSDT_15m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T22:01:02+00:00,BTCUSDT,15m,2026-06-25T22:00:00+00:00,60211.86,60211.86,60109.87,60126.01,9.83137,2026-06-25T22:14:59+00:00,591371.1947706,4889,https://data-api.binance.vision,OK_KLINES_BTCUSDT_15m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T22:15:25+00:00,BTCUSDT,15m,2026-06-25T22:15:00+00:00,59887.05,59914.0,59887.05,59914.0,3.63081,2026-06-25T22:29:59+00:00,217490.2184929,851,https://data-api.binance.vision,OK_KLINES_BTCUSDT_15m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T22:31:07+00:00,BTCUSDT,15m,2026-06-25T22:30:00+00:00,59794.01,59818.01,59777.3,59818.01,15.40991,2026-06-25T22:44:59+00:00,921392.0919703,3570,https://data-api.binance.vision,OK_KLINES_BTCUSDT_15m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T22:45:44+00:00,BTCUSDT,15m,2026-06-25T22:45:00+00:00,59793.99,59826.0,59793.99,59826.0,1.74895,2026-06-25T22:59:59+00:00,104607.0535706,1170,https://data-api.binance.vision,OK_KLINES_BTCUSDT_15m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T23:00:04+00:00,BTCUSDT,15m,2026-06-25T23:00:00+00:00,59851.27,59851.27,59832.66,59836.71,2.46089,2026-06-25T23:14:59+00:00,147244.2562391,533,https://data-api.binance.vision,OK_KLINES_BTCUSDT_15m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
